employee_ID,Role,Experience Years,ai_tool_usage_hours_per_week,tasks_automated_percent,manual_work_hours_per_week,learning_time_hours_per_week,deadline_pressure_level,meeting_hours_per_week,collaboration_hours_per_week,error_rate_percent,task_complexity_score,focus_hours_per_day,work_life_balance_score,burnout_risk_score
964c08f7-c19c-4041-8a6f-543f85a77393,Developer,16,19,47.5,10.6,4.2,Medium,9.2,13,1.5,7,4.9,4.8,8.93
4396cca3-0d8e-4ec1-814f-d67f368e9d69,Developer,8,13.3,41.8,15.2,2.3,Medium,5.3,6.7,3.1,3,4,6.1,7.98
701f2ba0-367a-4232-a12c-14ed7ae2af1e,Designer,17,5.7,22.8,12.9,3.9,Medium,6.7,5.8,2.85,6,4.3,8.2,6.42
0583cf68-337c-412e-946c-a32580e82cd3,Developer,10,8.5,15.7,28.1,1.6,High,6.9,9.8,2.87,4,4.1,2.1,10
7a4d9ad4-43f8-452f-b86f-940ffab22776,Analyst,12,5.4,9.9,26.9,0.8,High,5.4,7.2,1.63,6,5.7,3.6,10
3b5e0aa6-df1b-4027-89d1-205bb19118d1,Analyst,7,11.5,30.4,24.9,2.2,Medium,5.7,10,3.04,4,3.1,4,9.53
32d4f83c-4dae-4a7e-9f8b-6c18f794c750,Marketer,18,11.9,31.5,23,1.3,Medium,9.1,7,2.77,2,3.9,3.5,9.89
8a79e9db-9bcc-41d6-9d45-b21fcb6564a6,Designer,14,0.7,0,27.3,5.6,High,7.3,10,0.59,7,3,4.2,10
c9ec6df2-89ac-4518-8ff9-462fd9eef170,Developer,12,16.7,45.2,12.9,3.5,Medium,2.9,7.1,0.1,1,5.3,6.4,7.75
d2579df5-53f1-477b-b949-35df5afeca80,Analyst,17,12.3,23.5,17.6,2.2,Low,10.9,11.7,3.03,7,3.4,5.8,6.55
4c16e5a7-69a4-4d92-ba64-b9f676a5e021,Marketer,11,9.9,24.8,24.5,0.1,Medium,3,6.1,4.6,8,5.9,5.2,8.64
8aafe7e6-2df0-4626-8e1d-6702e10759b7,Designer,17,5.1,14.7,33.7,1.6,High,3.4,7.3,3.59,8,4.6,2.4,10
4dd6ca81-c9ad-41c5-880a-83edc344f225,Analyst,13,24,7.5,11.2,6.5,Medium,18.6,11.5,4.49,7,5.1,6.5,5.53
e9d3c86b-d85c-4a4c-8931-3166d829045e,Manager,17,22.1,36.1,18.9,7.8,Medium,6.3,6,1.27,8,6.7,9.4,7.12
03cce93f-e088-4db1-aeed-49b641097fb9,Designer,13,11,6.4,33.8,1.5,Low,1,2.9,3.07,3,5.4,4.6,7.45
cd129e53-4250-4210-a4f0-26e2913e3d6b,Analyst,10,10.8,24.7,30.8,0.2,Medium,1,3.4,2.21,2,5.5,3.8,9.66
7e2cfd6a-6af9-47da-a1a9-e19c5f7db77e,Manager,4,3.2,12.4,20.4,5.3,Medium,13.1,10.4,2.57,3,1.8,5.3,8.55
2fe68d0e-2250-41ce-bbee-2b6d9f48d51e,Designer,9,5.9,12.8,30.4,3.1,Low,1.5,4.3,0.85,3,4.4,6.6,5.97
a7cdb981-afee-4551-a87c-50b2325bd382,Marketer,12,3.7,45.7,11.7,6.5,Low,2.6,5.2,1.03,4,4.5,6.4,8.7
25672e3a-12b8-402d-af1f-0b29d3ba0e0f,Marketer,19,18.5,53.9,12.2,1.5,Medium,5.7,9.6,2.79,6,4.5,5.4,8.48
c27a432f-3e6e-418d-b807-60238c671ddd,Manager,4,4.5,10,27.5,1.4,High,13.8,13.8,2.84,8,2.2,1.6,10
140230d5-0f7f-4136-aa40-e5e0528f26a3,Analyst,2,7.7,11.1,25.3,2.5,Low,5.2,10.7,2.67,10,4.6,6.4,6.09
2675bf05-80f1-4812-9ee8-59b0dd5b2b32,Marketer,2,0.8,9.1,19.9,3.7,Low,6.5,5.6,0.59,8,5.1,9.2,4.03
b8238f22-c946-4a78-8791-510f418eac82,Manager,11,9.6,32.5,26.9,1,Medium,14.8,12.5,4.68,8,2.4,1.7,10
1f1082c8-184e-4c4f-98fd-c0234e2c34aa,Marketer,20,12.3,25.2,28.7,2.1,Low,5.1,9.4,2.38,6,6,4.5,7.52
131619d9-e441-4b73-8a13-a4556cb73076,Analyst,11,2.4,16.7,22.4,2.6,Medium,4.6,11.3,0.37,1,5.6,7.2,7.16
d0b360c0-bb87-4294-948f-ea284549f86c,Writer,9,7.1,19.5,15.9,3.3,Medium,1,6.7,3.23,3,5.1,8.5,6.19
56b27574-a312-4bf2-a00f-6cf4507ec380,Manager,15,0,0,34.1,0.6,Low,14.4,12.1,3.28,2,3.9,3.9,7.96
6aa2c521-007f-4287-ad55-1a56805c8d8b,Developer,3,14.3,42.8,12.7,2.1,Low,3,2,3.56,7,5.8,8.5,4.55
a38de1b9-6b83-41ee-ac06-08eca5e1cd33,Designer,15,5.6,12.6,28.4,1.2,Low,7.2,11.8,0.1,8,3.2,5.7,6.62
a453f41a-4a81-409f-bb14-50426812a49e,Developer,4,13.4,26.6,25.1,0.9,Low,9.2,8.1,5.51,2,4.7,4.1,7.81
79c7803b-2fd4-4c24-a2a3-74589790f89c,analyst,19,16.4,0.1,22.9,7.1,medium,10.3,2.4,3.02,6,2.1,3.7,4.34
6abbbae7-637d-47c2-8066-6a91de177fe8,Analyst,17,7.1,29.1,35.1,9.9,high,5.6,7.4,4.3,3,6.8,4.6,6.76
76dddf6e-1c15-43cb-ad13-6d03034ff311,Analyst,7,10.5,28.2,20.2,2.6,High,2.2,5.6,2.49,1,4,4.8,10
f7df0d0c-60ca-4cd7-9b78-c552e3ed6956,Marketer,19,12.5,30.2,24.6,4.5,Medium,4.2,7.6,0.1,10,5.5,4.2,9.38
0d9e32fc-2da9-41aa-8c17-ce729755d84d,Developer,7,8.8,25.6,20.8,3.6,Medium,3,6.3,3.08,1,6,6.4,7.76
ccde2e10-f074-40ec-9a6c-7b470a4ef14f,analyst,11,18.4,39,13.4,1.9,High,4.5,13.5,0.68,10,4.3,1.4,2.42
fa1be831-3d7f-47ed-abe4-a658dac2ead0,Analyst,1,3.1,54,18.5,6.6,Medium,3.4,8.6,1.43,9,5.2,6.7,3.12
6acb5e29-b2e8-4864-b56b-44b637047457,Writer,3,19.4,50.1,14.2,4.2,Medium,5.9,11.2,4.41,10,4.5,4.6,9.07
b5832f7a-6a13-490e-87cf-6e67f3927c9e,Developer,19,21,48.4,11.5,1.2,High,5.4,9.8,2.04,5,4.8,3.5,10
83c4bb40-11c4-467b-8812-69c0f646d33a,Marketer,7,12,33.5,19.9,3,Medium,6.4,12,2,4,3.2,4.9,8.85
fc635430-bdef-4af8-be49-d46ae55d51ce,Designer,19,2.3,1.8,29.1,2,Medium,1,8.4,1.75,6,6.5,6.4,7.74
80aa6da0-acde-42d9-ac48-06687d37e805,Analyst,3,8.7,22.6,22,0.9,Low,6.9,7.6,1.41,10,4.9,6.6,5.96
f66ce478-648f-4142-a26a-b1474b82ee7f,Writer,8,12,55.6,12.9,1.7,Medium,6.3,7,2.44,10,5.7,7.6,6.87
bb0846a2-b44f-4083-9b0b-02dc61812954,Analyst,13,7.6,14.9,19.1,0.5,Low,5.5,8.2,0.66,3,4.8,8,4.93
8fcb6e63-7bd5-46d4-ae44-1af89a00e763,wrIter,10,10.1,48.7,26.7,3.2,MEDIUM,17.1,4.5,4.13,4,2.7,1.7,9.69
6659d215-ca12-410b-95e7-f898b0f255f7,Designer,15,1.5,3.2,27.4,0.5,Low,4.5,6.7,2.7,10,4,7.6,5.2
0239f0db-a1b0-4444-9cef-2b112cef8b54,Developer,2,8.8,18.9,18.7,0.6,High,1.3,12,4.7,7,6.6,5.8,9.83
36e9a419-7866-4dcc-b222-05937bddc517,Analyst,3,24.7,68.5,24.4,9,MEDIUM,15.7,17.4,3.21,1,3.5,6.2,8.01
618b5305-e3a4-4506-b236-04c572a928f4,Designer,6,3.1,3.5,27.8,1.3,High,6,8.8,2.04,5,4.7,3.8,10
4f200d0d-a9d1-44a4-ade8-c3bde00659eb,Manager,4,0.1,63.2,23.2,7.3,Low,9.6,5.6,3.52,2,2.5,6.9,3.64
014e5ab6-ce8c-44e2-8a5d-142cc0e92b79,Designer,12,6.1,14.8,26.2,0.3,Medium,6.2,8.3,1.73,5,3.5,4.9,8.86
862f8a7a-30c3-4abd-9068-7db83b4a923b,DESIGNER,10,15.6,66,26.7,1.3,High,9.2,17.5,1.76,10,5.1,8.7,1.24
1dd4f306-2d44-4a53-82bc-daa2fcff7fd2,Designer,5,16.1,13.3,19.8,7.5,Medium,14.2,11.2,2.73,3,6.4,7.9,2.53
2da7ccac-333f-40a3-988a-0f89a571d11d,Designer,5,6.2,14.9,22.1,0.4,Medium,4.2,5.6,3.06,3,5.7,6.4,7.75
e9883957-d527-4110-a780-5ac9d2eb9db9,Marketer,7,6.9,17.9,34.6,1,Medium,4.6,6.5,4.29,2,4.3,3,10
6553012f-ad8d-4768-b7ab-421b0a2b0cee,Manager,20,8.5,45.1,18.6,1,medium,9.6,14.2,0.38,7,1.2,8.9,8.41
fa9518c0-d19f-4e3d-b23b-596b0eb4ce1e,Marketer,20,5.3,9.8,31.6,2,Medium,5.4,7.1,0.15,10,4.5,3.9,9.59
c785e9ff-527c-4820-ae3a-88a575e5a8b2,Marketer,9,7.6,5.9,15,2,Low,9.2,8.2,4.76,1,4.3,6.3,2.03
5d2a3312-0f1a-4fd1-8d15-7d74ee63555d,Marketer,1,5.1,44,16.1,6.5,High,5.1,12,3.55,5,4.7,5.5,6.33
2506bb11-f4ee-4741-8664-639a99a79d8f,Analyst,13,4.9,14.4,22.8,3.1,High,7,8.6,2.66,5,3.5,4.3,10
224b789b-024d-47dc-ba5e-0297809f26b3,Marketer,19,19.5,67.3,23.2,8.8,High,13,5.5,3.4,9,4.2,8,7.64
c3ac6214-633c-4132-90f6-5ffe778c18ad,Marketer,6,8.3,26.2,10.3,4.7,Medium,1,7.5,0.84,4,6.2,9.6,5.38
05067b12-96dc-4a5e-801a-7294203617ff,Manager,18,6.7,11.3,28.4,3,Medium,17.9,16.2,1.17,3,2.3,1.2,10
e2e6802d-19b6-4c9b-9325-966728e683ec,Manager,20,8.2,10.8,25.2,2.1,Low,8.9,13.8,0.1,2,4.4,5.4,6.84
6663398f-b0ac-4a9c-8dd8-8f9b0aae3fe1,Analyst,2,11.5,29.2,22.5,2.1,Medium,2.4,3.9,1.65,2,4.8,5.4,8.48
37c794b5-84e9-4d92-864b-3bcecd22fb22,MARKETER,8,1.7,14,11.3,4.5,High,9.5,16.5,4.31,6,3.7,3.7,2.1
1685f0eb-26e9-4745-a7d3-000c30c3ac09,WRITER,2,1.7,44.3,32.4,6.7,Low,15.9,7.5,2.62,2,7.2,6,1.43
95a3779f-e409-43d2-a09c-a0975a837529,Developer,8,13.3,40,10,5,Medium,5.5,3.5,1.02,2,5.3,7.3,7.08
373174a3-c03e-4eb5-94de-bf57c974df3f,Analyst,7,10.6,24.8,14.9,2.5,Medium,1.4,7.8,0.1,6,6.1,7.8,6.71
7e95e8d3-cd4c-4ff2-9e55-6878c08cceaa,developer,12,12.3,53.1,31.1,0.9,Medium,13.4,19,4.85,1,1.6,1.6,5.36
e81d5126-bfc9-442b-b179-f2bef0cd0a40,Manager,16,1.7,9.5,22.6,3.6,Low,23.7,16.9,0.1,9,1,4,7.88
87081ea9-ad2a-4fa3-9dea-76000fadb6a2,Manager,1,0.9,13,15.3,4.8,Low,15.1,17,2.41,9,7.4,5.8,2.37
b0ec2bc2-4a31-46f3-9c9e-dafeb63bb8b7,Manager,4,6.8,12.2,29.8,1,High,15.3,13.2,2.93,9,1.5,1,10
e8337996-ce50-47ba-891f-6f016f4daea3,Analyst,18,9.8,20.8,17.7,5.2,High,11.3,11,0.1,9,5,3.3,10
8ad2e9b0-fce9-4bcc-b360-8c04c64d9b57,,4,12.9,35.2,26.4,6.2,High,18.6,11.6,1.53,9,4.9,8.1,5.3
be669407-111e-4f56-8e8f-0f6d3b39954a,Manager,6,12.3,2.4,23.6,2.5,High,7.7,13.1,1.14,4,4.7,8.5,8.09
7cfc0c23-d31b-4f49-9fd9-3b203215ac19,Developer,10,19.2,51.1,10,1.3,Low,7,7.4,0.4,6,4.3,7,5.67
d6787435-47ee-404f-9e7a-3fe4f6e0f411,Manager,10,3.9,12.2,31.3,2.3,High,17.9,11.5,3.45,2,1.1,1,10
38fdecfe-070a-4a81-ba4c-c1e0ff84180e,Developer,15,8.4,17.8,22.2,1.5,High,7.3,9.6,4.37,2,5.7,3.5,10
6b5933c1-b099-42aa-a4ed-e21b7033ee30,Writer,17,6.4,11,23.9,2,Low,3.9,4.9,2.38,9,5.9,7.5,5.3
823d58bf-4bf1-4723-ba2b-4903c5151975,DeVeloper,20,22.4,20.7,28.1,2.9,High,8.5,4.8,3.03,9,2.4,2.7,7.74
0a992b5e-0a4b-428d-9b52-72bda98faa97,Designer,5,0,1.3,31.1,2.4,Low,3.8,4.2,0.24,4,6.1,7.3,5.44
d7854ec0-b08e-489a-a099-decb56474952,Marketer,6,7.8,19.7,24.7,0.6,High,3.2,6.9,4.68,1,3.9,4.1,10
82f769d2-358c-4555-8d2a-9b30fa0ef214,Writer,17,22.8,57.7,24.2,2.8,Medium,3.9,18,1.73,,6.1,9,1.84
8049f8a8-ca83-4a90-9e22-f2458c97bd67,Manager,8,2.2,3.2,27.5,0.3,Low,8.9,9.4,2.8,6,4.1,6.4,6.12
2096384c-b24e-47ff-9888-202e1082172b,Analyst,1,11.1,31.9,19.7,3.5,Medium,5.2,6.1,2.53,10,4.7,5.5,8.41
ceb7b8e1-1a87-45e8-b9ad-106f8ab0cd9a,Designer,9,3.2,10.1,24.3,1.1,Medium,1,5.8,1.18,10,5,7.4,7.01
28d05696-5641-4c91-94ce-e9cd860e04ae,Developer,11,14.4,27.9,17.4,0.7,Medium,6.6,7.7,3.36,9,5,4.9,8.85
8576c29a-26f3-447d-80cb-3df10b0e1261,Designer,5,8.9,24,18.6,0.9,High,5.5,8.4,0.95,4,4.7,4.8,10
297a876a-24a3-4b48-842f-c6685562a425,Manager,13,0.9,4.2,31.4,0.4,Medium,15.9,13.2,3.63,1,2.3,2.5,10
05859d10-c1e1-48a7-9e48-a2152d20e6d6,Developer,11,15.9,43.8,19.1,3.6,High,3.2,7.2,0.1,3,3.8,3.4,10
5afdbcf0-73e1-40e3-a162-fd6b9237f706,Writer,12,22.3,49.3,12.1,4,High,10,12.5,1.03,7,3.8,1.9,10
4f869e85-c4f9-4ada-932d-87ff15b49e29,Analyst,16,8.9,23.8,14.8,2.1,Low,6.2,12.8,1.1,1,4.1,8.5,4.54
adbe81cc-b619-49d4-8b96-f06cc8cdd650,Analyst,3,4.2,10.7,29.3,0.9,Low,9.4,8.4,0.87,6,3.7,5.3,6.92
e0591430-d026-41ef-a4d5-f90f6713bb2b,Designer,15,0,2.1,28.2,0.8,Medium,2.8,7.2,3.2,1,4.6,6.8,7.46
f6ee889c-8dec-405a-8f63-271bda1eab30,Manager,4,7.7,32.9,38,9.6,Medium,2,2.3,2.78,1,1.4,4.8,2.43
77fe9dbe-cae7-43a5-997f-3e42b4ddc280,Marketer,12,8.9,19.5,20.1,2.1,High,1,6.2,0.96,6,4.8,5.5,10
f40dc337-6254-4d75-82ff-a02dd1f696ec,Writer,17,13,26.1,22.7,0.4,Low,3.5,9.3,2.65,4,4.7,6.2,6.25
8ec2a626-8bce-48ce-adf2-2c002f5c364b,Designer,6,20.9,10.1,33.7,3.1,High,3.2,6.9,1.55,1,6.9,9.4,3.83
a824826a-a7ed-480b-a78a-36fe2b1c3642,Marketer,6,11,23.1,23.9,1,Medium,3.8,7.2,3.21,3,4.9,4.8,8.92
4af4d331-538b-4345-84b4-8da18e4fc07b,Analyst,8,14.5,39.4,14.9,2,Low,6.8,5.9,1.18,10,5.2,7,5.67
12f3d996-1a35-431c-9614-7220b1daf610,Manager,6,7.7,16.8,21.9,1.1,High,11.9,9.7,2.97,7,3.1,2.6,10
294b983b-193a-4260-a077-385efcfd12a0,Manager,10,4.1,10.9,33.1,0.7,High,16.6,11.5,2.64,7,1,1,10
835067b4-f295-4346-85e0-390cbb929ec5,Marketer,6,13,24.5,20.3,3.3,Low,2.9,6.7,0.1,10,6.3,7,5.67
f6fa7591-54a9-41da-a15c-efa53d55be8a,Analyst,19,6.3,15,22.8,2.8,Medium,4.4,11,1.05,1,5.9,6.1,7.96
f39776cf-10cc-4718-904b-40d088f20969,Marketer,15,9,26.1,16.5,1.6,High,6.3,9.2,3.33,6,4.9,5.1,10
18ce18af-ff03-459c-bd48-2bbea69a4ce7,Manager,3,3.4,11.6,16.4,1.8,Medium,18.5,15.9,2.35,5,1.3,4.9,8.85
9813e2e9-98a1-411a-a479-99c50e77e687,Manager,1,6.1,16.4,31.7,0.5,High,12.5,9.9,2.48,4,3.6,1,10
74408e08-e521-4d34-b0a6-290205488dfa,dEVelOpEr,3,14,16.1,23.9,8,Low,8.2,14.6,0.98,7,7.4,4.7,3.77
247fcdf9-66de-4e01-9af8-6de9061139b7,Designer,9,19.9,48.6,13.3,1.5,Medium,12.7,16.5,0.26,5,6.7,4.9,1.24
2842f4b5-0c87-4ddf-91b8-4fc796e29903,Manager,12,5.8,15.5,25.5,2.1,Medium,15.7,14.7,3.76,2,3.4,2.8,10
25e4689f-0686-4642-86fa-37384b217ff0,Manager,6,7.2,19.5,23.8,4.5,Low,6,13.2,0.28,2,5.2,6.8,5.82
c7bad945-a63d-405b-aa80-d3842e1fb1e5,Analyst,15,6.7,13.9,24.3,0.9,Low,7.5,9,4.05,2,3.6,6.4,6.11
b5b55d2c-8724-4b10-bab7-973614f5f38a,Marketer,1,2.4,0,22.6,3.7,Medium,1,4.5,0.9,9,6.5,8,6.56
db5dcb8d-971e-4cdb-8ce0-f16716e46227,Analyst,12,5.3,12.1,26.5,0.7,Medium,1.1,4.6,1.17,10,4.7,6.3,7.82
b5019df1-c1f2-4c79-8c16-04a5d0957c7d,Analyst,12,11.4,28,22.2,2.6,Medium,1.8,4.8,3.08,3,7.5,5.6,8.32
e8da67ac-f252-4a00-afc4-c97ba951ebce,Manager,5,5.2,16.5,26.5,3.3,Low,20.8,11.1,3.05,4,1.8,2.9,8.7
c6f4c5d4-85c9-48cd-ba41-3d99103dccbb,Analyst,9,4.4,10.1,20.6,2.7,Low,1.2,10.4,2.36,8,4.2,9.4,3.87
a1034f6a-09aa-4c07-9dce-3ecb12a1f973,Designer,1,8.4,77.6,25.1,4.4,HIGH,11.4,4.4,3.67,2,3.5,7.7,9.8
2e18e9d1-9394-427a-a1cf-17bf158df0e0,Designer,15,2.8,2.8,30.4,2.7,Low,4.4,8.2,2.06,3,5.2,6.6,5.96
26be43db-6f98-45fc-8528-22c56be9cf37,Analyst,5,14,37.4,19.1,0.1,Medium,2.5,8.8,1.11,6,5.9,5.6,8.34
3b2d3070-fd48-4d87-a8c9-21169f376340,Manager,6,3.7,5.4,31.2,0.9,Low,23.6,18,0.68,6,1.7,1.4,9.81
ceb1659a-3d5f-4dd7-9a8e-eea1cc7b0826,Designer,6,9,20.3,20.4,0.4,Low,5.2,7.9,0.46,2,6.3,7.4,5.38
3552057d-6f64-4ebe-8168-386fd1f0db0c,Analyst,9,10.5,28.8,24.3,1.4,Medium,7.7,11.2,0.31,7,4.4,3.9,9.6
0a91f075-3105-45c0-adb3-e4ce684228f2,Manager,8,4.3,18.2,25.1,2.3,Low,21.9,15.3,0.76,4,1.4,3.2,8.48
38b8a2ac-015e-4e5a-afb7-9d0b93805ffd,writer,15,12.1,68.4,13.3,4.4,Low,15.1,18.8,0.43,5,4.7,6.5,8.09
075628bd-ec2b-4632-9384-2c54e5b016ae,DEVELOPER,11,13.9,78.3,27.1,2.8,Medium,16.7,6.2,1.24,2,5.1,7.7,4.79
44412198-c970-45ab-82e2-4b2575c33fc8,Designer,10,5.8,23.7,25.8,3,High,4.6,7.7,2.61,10,5.1,3.9,10
3909e0de-aa41-4418-9661-f651e38fe11c,dEsIgnEr,17,7.5,6.7,22.4,1.7,High,16.8,17.9,2.02,7,3.6,4.5,3.27
b5f9e5bb-da28-4f09-a67a-31c93118f377,Analyst,16,13.6,44,12.6,2.8,High,4.7,4.4,0.1,3,5.7,5.3,10
1ace64b1-6984-4405-939d-ee867d7beda7,Writer,15,8.6,25.2,14,8.8,High,6.8,8.2,4.01,6,6.7,9.4,3.65
065670df-47ae-4203-b294-a107ddffd8aa,Developer,15,15.8,34.4,20.3,1.2,High,1,6.6,0.1,1,5.5,3.7,10
cc5557d5-edd4-4c20-8e93-4b3eee5a850e,Developer,4,6.6,6.3,24.2,1,Low,5.1,9.2,4.43,5,5.3,7,5.65
c704a235-dfd6-494f-9aad-58e1107816c4,Developer,16,16.4,33.2,22.2,1.4,Low,5.4,6.3,0.1,5,6.2,5,7.14
6cb24588-16d1-4e0c-ba92-721d72f63e9b,Designer,18,7.6,12.2,25.5,4,Low,6.9,7.7,2.18,8,5.9,6,6.4
d06cf5b4-0653-486b-8454-c0bb094fab13,Analyst,7,4.4,17,24.8,1.5,High,3.6,7.4,0.89,9,5.5,4.8,10
7b8a6ed8-6619-4213-b232-010b28c06426,Writer,4,19.8,48.4,18.7,4.9,High,4.3,3.6,1.5,1,5.1,2.3,10
d8dbf690-5468-4849-ad91-57dce12ba8f4,Developer,10,9.8,17.5,27.3,0.1,Low,2,6.4,2.05,4,5.4,6.2,6.25
4825fc08-c136-46fa-9768-721535e2b5f6,analyst,19,14.8,29.3,10.4,2.5,HIGH,18.8,12.7,4.59,8,1.5,9.2,1.66
17537ca0-5bd7-4d3f-8831-240d0fdae95d,Manager,20,23.7,33.9,18.7,9.1,high,7.1,14,1.75,5,5.1,2.5,4
259898cb-104c-418f-af0b-d27c70a11277,Analyst,17,14.3,34.7,24.4,2.1,Medium,10.1,6.9,0.1,7,2.7,2.3,10
342bc75a-05bb-4b51-a57e-4d052171b600,Marketer,14,12.7,34.3,22.8,1.4,High,8.3,9.6,1.05,6,2.1,2.1,10
ec3fa051-0feb-49b7-8614-ca2c136be2bf,Designer,7,16,42.8,16.7,2.5,Medium,15.5,1.2,2.83,,4.2,5.4,2.94
1193c91c-4e46-4fc9-ab1f-1493cbdadbe8,Developer,8,12.8,31.2,15.8,1.8,High,7.1,8.7,2.17,8,4.2,4.1,10
03d664fe-931c-433d-93bd-a7909e3c854a,Developer,11,18.1,51.1,21,2,Medium,1,5.4,0.4,7,5.4,4.5,9.16
13fdcd91-59cd-4bdd-83e3-68cf784d90e1,Designer,10,8.6,31.9,12.9,0.9,Medium,2.3,8.2,4.92,2,6.2,8.6,6.13
036d06d5-27af-4181-80fd-ba131e215daa,Manager,3,4.7,4.9,40.4,0.8,Medium,10.9,13,4.06,10,3.1,1,10
795d3b6e-6233-45ef-b88e-b21110225c15,Designer,14,4.7,10,33.7,2.7,Medium,3.3,6.5,0.1,10,3.2,4.1,9.45
534d6819-456e-47f0-9b02-36dff732c184,Developer,6,17.7,34.3,14.1,1.4,Medium,8,8,5.18,8,3.6,4.6,9.09
de826d98-0107-4ca8-9993-5ffbffef5be1,Designer,14,0.4,0.5,23.7,1.1,High,5.3,11.3,1.1,6,4.8,5.6,9.96
2fab2b24-648b-4cfe-ba8a-d3b879b1b595,Designer,12,4.9,25.4,15,2,Low,6,10.1,0.1,4,5.5,9.5,3.8
6509fdb1-7c5d-48d2-a842-0edee7afc6ca,Marketer,13,10.9,30.3,29.3,0.5,High,6.9,4.4,3.83,10,4.8,1.2,10
d31fa9da-90e3-4d12-9f86-a4a7342cb6ad,Writer,20,11.2,9.9,29.1,1.5,Low,14.8,7.4,2.25,10,2.7,3.8,8.59
9df8648a-5f8b-4ebd-a521-2bbb40a2ceea,Analyst,9,3.9,22.3,33,5.2,MEDIUM,17.9,15.3,1.91,1,6.8,6.8,1.86
9f138ca8-1d0c-4ec5-bba9-08205bad5778,Analyst,16,21.3,19.2,20.9,6.7,HIGH,1.1,7.3,3.45,8,2.8,8.5,1.62
f38dc154-fe87-4625-8879-f4dc4d3f8b27,,5,13.2,39.3,36.3,6.6,Low,18.2,5.4,3.57,2,2.1,4.6,9.42
ed483906-6649-4984-9382-9d2daf635652,Analyst,1,2.5,1.4,29,2.9,High,6.5,4.7,0.88,3,4.5,3.5,10
1a3acc57-795b-402c-a41b-fd9b909941ca,Manager,15,3.1,17.2,29.1,7.2,Medium,12.9,14.7,1.07,7,3.9,2.1,9.61
7f631aa2-39f9-44bc-a501-dc53da6f3b77,Designer,12,4,13.3,26.6,1.7,Low,7.4,5.6,0.93,4,5.1,6.5,6.03
24dc74de-b8b4-417f-868b-3bc21cc45713,Developer,11,17,39.7,25.8,4.9,Medium,4.1,4.7,0.92,8,4.4,2.8,10
12828f3b-995b-42de-952d-e9dab81f9c5f,Manager,9,4.7,15,23.4,2.5,Low,17.5,13.9,3.74,5,1,4.6,7.44
a062a519-674e-479a-8e3a-db412eb2e631,Developer,1,2.1,0.5,36.5,0.3,High,3.8,4.8,4.29,10,5.9,2.4,10
7d25ab07-1fa4-40d6-a94a-29003bfa325b,Marketer,20,3.5,8,22.3,1.2,High,12.1,7.2,1.6,9,4.5,3.5,10
bfd1d2c0-45bf-4537-bbc8-53ee658c0316,Developer,12,18.4,43.3,24.2,1.9,Medium,4.2,5.4,4.67,5,4.2,2.8,10
d2047e9d-e175-4f30-ab08-150cd794cbfd,Manager,12,6.4,20.5,26.8,1,High,18.5,13.4,1.84,6,2,1,10
6e7b9da5-35eb-457d-be61-9fcee804f3fe,Writer,3,16.6,50.5,17.2,2.2,Medium,11.5,7.9,0.48,9,4.6,3.2,10
22651a48-30e6-40be-ba52-913b8eb02e3c,Marketer,7,8.8,22.3,24.7,1,Medium,3.7,8.1,3.52,3,6,5.2,8.63
682a27be-9a67-4787-bfd2-7902e519b324,marKetER,9,19.7,5.6,27,8.2,Low,15.6,13,2.75,10,2.5,9.9,5.3
b92b4a72-dae6-4b85-9eb9-179472683248,Marketer,16,4.6,1.6,19.8,3.2,Medium,1,6.8,0.1,10,5.6,8.2,6.42
ee6b6db2-9a9a-496a-940f-e11b2b80ec76,Developer,1,18.8,35.5,13.5,0.3,High,4,4.5,6.37,4,6.3,3.9,10
685ff6b4-6c0e-4d58-8293-466ae6aee0bf,Developer,5,24.1,66.8,15.8,1.4,High,6.7,7.8,4.93,2,4.9,1.3,10
f946b18c-d622-45ff-b933-9dfe52ddab4f,Manager,15,1.6,1.6,21.6,2.6,Medium,14.6,13.8,0.1,9,3.7,5,8.77
aaefb302-5bbe-4296-83bb-e1ae1b59cfa2,Developer,11,7.1,16.4,18.9,3.4,High,8.8,6.9,0.85,1,3.1,4.3,10
222b1f38-5fae-48b7-85b8-c0d9964f92a8,Manager,3,4.8,9.4,34.6,1.9,Low,15.5,12.3,0.1,7,4.3,2.3,9.14
282893ee-e313-4beb-ac37-50882464997c,designer,9,8.2,27.2,39.6,1.3,Low,12.9,17.8,1.52,1,4.4,4.9,3.46
161884e4-fd09-4b82-8a8e-43c8d25824cf,Marketer,13,6.6,17.4,14.7,1.1,Medium,7.7,10,3.48,8,4.5,7.2,7.14
27a4949f-f430-455a-b2c5-ad4057e8cada,Analyst,7,11.6,32.7,21.4,1,Medium,3.3,3.8,4.55,9,4.7,5.4,8.48
3dcde5d2-78de-4af1-b821-4f3579cbd8c2,Developer,14,18.7,44,17.3,3.8,High,1,6,3.66,8,5.7,3.8,10
ba3920de-0031-4b47-8cc3-6b85ae0beec7,Developer,17,14.7,31.7,18.5,2.5,Medium,8.8,6.1,0.1,5,3.3,4,9.52
591375fe-4e83-4a08-bd20-fd23c040be78,Analyst,6,22.3,62.6,10.9,2.2,Medium,13.9,9.3,2.11,2,1.6,6.9,8.8
