Employee Id,Role,Experience Years ,Ai Tool Usage Hours Per Week,Tasks Automated Percent,Manual Work Hours Per Week,Learning Time Hours Per Week,Deadline Pressure Level,Meeting Hours Per Week,Collaboration Hours Per Week,Error Rate Percent,Task Complexity Score,Focus Hours Per Day,Work Life Balance Score,Burnout Risk Score,Efficiency Leverage,Deep Work Balance,Learning Zone,Employee Health Personal,Sustainability Rating,Performance Sustainability Index,Burnout Level,Experience range,AI Leverage,Employee Persona,Future Risk,Risk Category Column
ee6b6db2-9a9a-496a-940f-e11b2b80ec76,Developer,1,18.8,35.5,13.5,0.30,High,4.0,4.50,6.37,4.00,6.30,3.90,10.00,1.89,23.00,Risk,Hardworking,1.29,18.88,High,0-4,High AI,Toxic High Performer,1.93,Stable
685ff6b4-6c0e-4d58-8293-466ae6aee0bf,Developer,5,24.1,66.8,15.8,1.40,High,6.7,7.80,4.93,2.00,4.90,1.30,10.00,2.77,10.00,Risk,Risky,3.39,27.72,High,4-8,High AI,Toxic High Performer,1.50,Stable
f946b18c-d622-45ff-b933-9dfe52ddab4f,Manager,15,1.6,1.6,21.6,2.60,Medium,14.6,13.80,0.10,9.00,3.70,5.00,8.77,1.00,-9.90,Stable,Hardworking,0.21,11.40,High,12-16,Low AI,Struggler,2.27,Stable
aaefb302-5bbe-4296-83bb-e1ae1b59cfa2,Developer,11,7.1,16.4,18.9,3.40,High,8.8,6.90,0.85,1.00,3.10,4.30,10.00,2.31,-0.20,Stable,Hardworking,1.50,23.10,High,8-12,Medium AI,Struggler,2.21,Stable
222b1f38-5fae-48b7-85b8-c0d9964f92a8,Manager,3,4.8,9.4,34.6,1.90,Low,15.5,12.30,0.10,7.00,4.30,2.30,9.14,1.96,-6.30,Risk,Hardworking,1.11,21.43,High,0-4,Low AI,Struggler,1.73,Stable
282893ee-e313-4beb-ac37-50882464997c,Designer,9,8.2,27.2,39.6,1.30,Low,12.9,17.80,1.52,1.00,4.40,4.90,3.46,3.32,-8.70,Risk,Developing,19.27,95.87,Low,8-12,Medium AI,Steady Worker,4.76,Monitor
161884e4-fd09-4b82-8a8e-43c8d25824cf,Marketer,13,6.6,17.4,14.7,1.10,Medium,7.7,10.00,3.48,8.00,4.50,7.20,7.14,2.64,4.80,Risk,Hardworking,2.23,36.92,Moderate,12-16,Medium AI,Struggler,4.07,Monitor
27a4949f-f430-455a-b2c5-ad4057e8cada,Analyst,7,11.6,32.7,21.4,1.00,Medium,3.3,3.80,4.55,9.00,4.70,5.40,8.48,2.82,16.40,Risk,Hardworking,2.48,33.24,High,4-8,Medium AI,Struggler,3.20,Monitor
3dcde5d2-78de-4af1-b821-4f3579cbd8c2,Developer,14,18.7,44.0,17.3,3.80,High,1.0,6.00,3.66,8.00,5.70,3.80,10.00,2.35,21.50,Stable,Risky,2.79,23.53,High,12-16,High AI,Toxic High Performer,2.08,Stable
ba3920de-0031-4b47-8cc3-6b85ae0beec7,Developer,17,14.7,31.7,18.5,2.50,Medium,8.8,6.10,0.10,5.00,3.30,4.00,9.52,2.16,1.60,Stable,Hardworking,3.46,22.65,High,16-20,High AI,Struggler,2.21,Stable
591375fe-4e83-4a08-bd20-fd23c040be78,Analyst,6,22.3,62.6,10.9,2.20,Medium,13.9,9.30,2.11,2.00,1.60,6.90,8.80,2.81,-15.20,Stable,Risky,6.38,31.90,High,4-8,High AI,Toxic High Performer,3.55,Monitor
755356f4-cc8f-4b6b-bb53-502937317a63,Designer,20,9.7,24.6,17.6,1.40,Low,5.0,6.90,0.10,3.00,4.40,7.90,4.99,2.54,10.10,Risk,Developing,9.78,50.82,Low,16-20,Medium AI,Steady Worker,4.89,Critical
b1e55758-02cb-47fd-9637-a283778416fe,Designer,19,15.6,13.2,26.3,9.00,High,19.7,18.30,4.29,9.00,7.10,3.30,3.08,0.85,-2.50,Growth,Developing,7.95,27.47,Low,16-20,High AI,Struggler,3.40,Monitor
d19edd8e-5f68-4256-918d-7268a9147764,Writer,9,3.6,10.8,30.6,2.70,High,4.8,10.30,1.52,10.00,4.70,3.20,10.00,3.00,8.40,Stable,Hardworking,0.92,30.00,High,8-12,Low AI,Struggler,2.16,Stable
204192c8-bb1d-459d-ac99-ec0543bf89dc,Writer,8,15.8,49.2,10.0,0.40,Low,7.8,10.30,2.28,2.00,5.20,7.60,5.22,3.11,7.90,Risk,Risky,13.94,59.65,Moderate,4-8,High AI,Star Performer,4.96,Critical
ed839965-5b08-4923-aa1b-33fa940cffb9,Manager,12,6.4,28.1,20.9,0.70,Medium,18.2,14.90,0.65,5.00,2.60,3.10,10.00,4.39,-20.10,Risk,Hardworking,2.63,43.91,High,8-12,Medium AI,Struggler,2.69,Stable
0aa41a95-5ea1-40a9-b9e0-354f68ca6901,Developer,17,21.4,49.3,10.0,2.10,High,1.9,5.10,1.56,8.00,4.80,4.70,10.00,2.30,17.00,Stable,Efficient,4.16,23.04,High,16-20,High AI,Toxic High Performer,2.33,Stable
636c53eb-6377-4c7b-9bdb-efd45584312d,Designer,15,1.3,61.6,17.7,9.30,Low,5.5,19.10,1.73,9.00,5.80,1.10,6.86,47.38,4.40,Overload,Efficient,10.83,690.74,Moderate,12-16,Low AI,Star Performer,20.23,Critical
ad6eb970-adbd-4135-836c-d4f2c027beda,Manager,13,7.0,17.2,33.7,1.60,High,19.8,15.10,1.12,8.00,2.90,1.00,10.00,2.46,-20.40,Risk,Hardworking,1.53,24.57,High,12-16,Medium AI,Struggler,1.28,Stable
878f27f4-3f3e-4095-9b6a-409dec995888,Manager,7,5.0,13.8,25.4,1.50,Low,18.1,16.50,0.63,9.00,2.80,3.90,7.96,2.76,-20.60,Risk,Hardworking,2.04,34.67,Moderate,4-8,Medium AI,Steady Worker,2.89,Stable
dee02bfa-78d9-4e33-90ab-44717ea54480,Analyst,14,8.7,31.9,24.6,3.80,Low,4.7,4.00,1.90,10.00,3.70,6.50,6.03,3.67,9.80,Stable,Developing,7.11,60.81,Moderate,12-16,Medium AI,Steady Worker,4.61,Monitor
771df49f-ba08-4e41-9a54-2fb8b521845e,Manager,14,1.4,2.7,32.0,0.90,Low,9.6,9.00,0.10,9.00,4.60,5.20,6.98,1.93,4.40,Risk,Developing,0.55,27.63,Moderate,12-16,Low AI,Steady Worker,3.24,Monitor
ad91e5c8-3d66-46ea-8589-a5aca09f1bc1,Designer,18,4.6,15.5,25.8,2.60,Low,6.5,10.00,1.49,3.00,4.90,6.80,5.81,3.37,8.00,Stable,Developing,3.91,58.00,Moderate,16-20,Low AI,Steady Worker,4.64,Monitor
8bef3726-33b8-4e47-8dad-c0ea67c92605,Designer,17,6.1,16.7,22.8,1.00,High,2.8,2.50,3.27,8.00,5.40,5.10,10.00,2.74,21.70,Risk,Hardworking,1.12,27.38,High,16-20,Medium AI,Struggler,2.63,Stable
759fcc48-dd22-4a07-b369-283959db6a95,Developer,2,13.8,32.0,13.2,2.10,High,3.4,8.00,3.93,5.00,3.90,5.40,10.00,2.32,8.10,Stable,Hardworking,1.94,23.19,High,0-4,High AI,Struggler,2.55,Stable
63cb1564-de24-4710-aa33-81bc15a12d39,Developer,14,13.8,29.6,32.4,0.50,Medium,3.1,6.00,2.15,6.00,5.50,2.20,10.00,2.14,18.40,Risk,Hardworking,2.32,21.45,High,12-16,High AI,Struggler,1.52,Stable
4dec82be-f943-463f-9ef2-f9db189609c6,Designer,3,6.6,21.0,30.5,2.80,High,6.5,8.00,0.29,1.00,2.80,2.10,10.00,3.18,-0.50,Stable,Hardworking,2.04,31.82,High,0-4,Medium AI,Struggler,1.90,Stable
2fccd734-9f1a-45bb-a0a1-80d902561866,Marketer,18,8.0,19.7,18.8,0.30,Low,7.1,11.50,2.27,6.00,5.80,7.50,5.28,2.46,10.40,Risk,Developing,5.46,46.64,Moderate,16-20,Medium AI,Steady Worker,4.65,Monitor
16f18033-728c-424d-b1ac-27b62d51b882,Marketer,7,1.3,39.0,26.7,2.80,Medium,17.2,14.30,1.92,9.00,2.60,7.10,7.63,30.00,-18.50,Stable,Hardworking,5.41,393.18,Moderate,4-8,Low AI,Star Performer,14.84,Critical
fc4795f9-abe0-4268-a080-fc90327a4be5,Analyst,4,9.0,16.4,27.7,3.00,High,7.8,8.70,0.81,9.00,4.60,1.90,10.00,1.82,6.50,Stable,Hardworking,1.51,18.22,High,0-4,Medium AI,Struggler,1.30,Stable
ab566b1e-1a09-4c0b-993e-b88cf914c290,Marketer,15,0.7,3.7,26.3,1.90,Medium,9.1,11.20,0.10,5.00,3.30,5.50,8.42,5.29,-3.80,Risk,Hardworking,0.52,62.78,High,12-16,Low AI,Struggler,4.24,Monitor
4cc43eda-0caf-4fe0-9664-b40129fac853,Analyst,1,5.5,18.2,15.1,2.90,Low,5.5,9.00,0.10,4.00,5.40,9.50,3.82,3.31,12.50,Stable,Developing,12.35,86.63,Low,0-4,Medium AI,Steady Worker,6.03,Critical
3fc2034e-75ac-4f82-8817-136becf20d4f,Designer,19,7.0,22.1,14.7,1.00,Medium,11.0,9.60,4.04,2.00,3.50,6.30,7.81,3.16,-3.10,Risk,Hardworking,2.16,40.42,Moderate,16-20,Medium AI,Struggler,3.81,Monitor
7b5073c1-4874-4bdf-b227-f519929b193b,Manager,4,10.6,25.0,21.2,2.20,Medium,17.5,11.90,3.89,7.00,1.90,2.20,10.00,2.36,-19.90,Stable,Hardworking,1.53,23.58,High,0-4,Medium AI,Struggler,1.60,Stable
8fe27fdd-0eab-414e-9f01-ea5ecb1923f9,Writer,9,10.8,19.1,18.5,1.50,Medium,11.4,13.30,4.46,8.00,5.80,4.30,9.29,1.77,4.30,Risk,Hardworking,1.23,19.04,High,8-12,Medium AI,Struggler,2.21,Stable
91c2a4a8-3c14-4f88-811b-890e4243116d,Analyst,13,12.9,25.4,18.7,3.40,High,6.4,8.30,0.10,3.00,5.10,3.50,10.00,1.97,10.80,Stable,Hardworking,2.51,19.69,High,12-16,High AI,Struggler,1.84,Stable
ef4c6ca6-d563-4a8e-9c64-0033ea07d097,Designer,7,8.4,21.6,10.0,1.60,Medium,8.1,10.10,1.59,9.00,3.10,7.90,6.64,2.57,-2.70,Risk,Developing,4.12,38.73,Moderate,4-8,Medium AI,Steady Worker,4.41,Monitor
1df2181a-319b-4285-83f6-5426ca2ee054,Designer,17,18.0,1.8,32.7,8.20,High,12.3,18.30,4.32,1.00,7.90,1.40,4.36,0.10,8.90,Growth,Developing,0.54,2.29,Low,16-20,High AI,Struggler,2.15,Stable
7e7c2cee-35d0-4f7c-81fd-d3feaf5fb698,Manager,10,4.7,16.1,27.4,1.50,Medium,11.9,11.60,0.85,1.00,2.30,3.50,9.89,3.43,-12.00,Risk,Hardworking,1.51,34.64,High,8-12,Low AI,Struggler,2.45,Stable
5b87ccb2-376c-46d6-9110-6d843bc46aa4,Developer,17,15.4,34.6,12.7,2.20,Medium,1.0,5.40,0.87,6.00,5.60,7.20,7.15,2.25,21.60,Stable,Hardworking,6.18,31.42,Moderate,16-20,High AI,Steady Worker,3.91,Monitor
84c6dfdc-4d2d-45b1-a641-1db823cc9685,Manager,18,1.3,3.8,22.1,3.50,High,10.2,7.90,0.10,2.00,4.80,4.60,10.00,2.92,5.90,Stable,Hardworking,0.38,29.23,High,16-20,Low AI,Struggler,2.55,Stable
4f39d998-3bd3-4109-97e3-a691d97d17dc,Marketer,11,12.1,33.9,18.0,1.40,Medium,7.0,10.80,1.63,1.00,4.40,5.20,8.63,2.80,4.20,Risk,Hardworking,3.81,32.46,High,8-12,High AI,Struggler,3.09,Monitor
5c5fa1a3-b92e-4efe-8669-855b4ed801b2,Developer,5,15.3,42.4,25.7,2.40,Low,5.1,11.40,1.02,4.00,4.80,4.50,7.52,2.77,7.50,Stable,Efficient,6.73,36.85,Moderate,4-8,High AI,Star Performer,3.20,Monitor
8f47d65e-6221-45ca-b1f5-8a9a333ffeea,Manager,6,5.1,51.2,10.1,0.60,Medium,5.0,5.10,3.23,7.00,2.50,1.80,8.10,10.04,2.40,Risk,Risky,5.28,123.94,High,4-8,Medium AI,Toxic High Performer,5.13,Critical
1731b4a2-de1f-4452-969e-80c71f4d808d,Developer,17,24.4,73.9,17.1,1.80,Medium,11.1,2.80,2.37,7.00,7.60,7.00,8.74,3.03,24.10,Risk,Risky,7.38,34.65,High,16-20,High AI,Toxic High Performer,3.69,Monitor
47ab7ea4-b65b-4a57-9aa4-46bd3d6d74c4,Writer,17,10.8,21.0,15.5,4.00,High,5.1,9.00,2.41,5.00,1.60,6.30,4.85,1.94,-6.10,Stable,Developing,6.78,40.09,Low,16-20,Medium AI,Steady Worker,4.21,Monitor
f701bbae-9d90-4e76-a691-f7b527bf3721,Manager,9,2.0,49.0,10.3,0.10,High,2.4,19.00,4.87,10.00,5.30,3.40,2.06,24.50,5.10,Risk,Risky,59.24,"1,189.32",Low,8-12,Low AI,Toxic High Performer,13.20,Critical
eee45e01-e184-4648-92a1-b827931e2761,Analyst,16,7.8,21.8,25.3,1.40,Low,6.5,8.50,0.10,3.00,4.20,6.10,6.33,2.79,6.00,Risk,Developing,5.39,44.15,Moderate,12-16,Medium AI,Steady Worker,4.05,Monitor
569de8ac-95d8-4aac-a1eb-9aa186483292,Marketer,18,22.9,53.4,15.8,3.60,High,3.1,17.00,4.93,7.00,5.60,2.00,4.49,2.33,7.90,Stable,Risky,13.43,51.93,Low,16-20,High AI,Toxic High Performer,3.19,Monitor
c36db796-70f1-4735-b310-4214d6f4a498,Designer,10,23.3,11.2,21.8,8.00,Medium,9.8,16.00,2.28,6.00,1.90,1.90,1.94,0.48,-16.30,Growth,Developing,22.97,24.78,Low,8-12,High AI,Steady Worker,3.18,Monitor
955f3f0b-7ee6-4b1e-acef-7b07c9c46553,Writer,9,19.0,46.0,29.3,1.60,Medium,1.0,6.50,1.98,7.00,5.80,2.20,10.00,2.42,21.50,Risk,Efficient,3.69,24.21,High,8-12,High AI,Toxic High Performer,1.63,Stable
3859c6b3-ff2a-4bbf-aa2a-1276d4d3a61e,Analyst,15,1.3,13.8,29.8,2.40,Medium,6.3,6.60,3.45,2.00,5.40,5.20,8.64,10.62,14.10,Stable,Hardworking,1.21,122.86,High,12-16,Low AI,Struggler,6.21,Critical
2e9efcd8-ad73-49a1-8d7f-f3f36f6ce2c7,Designer,5,0.5,4.5,21.6,0.90,Medium,9.1,11.50,1.79,3.00,4.50,6.70,7.52,9.00,1.90,Risk,Hardworking,0.65,119.68,Moderate,4-8,Low AI,Steady Worker,6.35,Critical
b5d5661f-9747-4312-88c5-f6fdb5c6767f,Designer,10,4.2,11.5,28.9,0.70,High,4.0,5.90,2.09,7.00,4.70,3.70,10.00,2.74,13.60,Risk,Hardworking,0.91,27.38,High,8-12,Low AI,Struggler,2.21,Stable
ea513c9a-18f5-4175-aeda-55a35d59755b,Designer,13,8.0,21.5,21.8,1.40,High,10.2,5.60,0.79,4.00,5.00,3.00,10.00,2.69,9.20,Risk,Hardworking,1.98,26.88,High,12-16,Medium AI,Struggler,1.98,Stable
e6f5327f-c746-476d-89fd-5d0f167c1061,Analyst,4,7.6,24.7,19.3,1.20,Low,7.5,11.10,3.19,10.00,3.40,7.40,5.36,3.25,-1.60,Risk,Developing,5.85,60.63,Moderate,0-4,Medium AI,Struggler,4.91,Critical
9cbf9f77-e6a9-4999-8a96-b811383118d1,Marketer,7,6.5,5.9,15.5,4.30,Low,4.4,12.50,3.72,1.00,2.00,8.20,7.18,0.91,-6.90,Stable,Hardworking,0.72,12.64,Moderate,4-8,Medium AI,Struggler,3.67,Monitor
363c0ccb-0767-408f-9527-bbffb49768a1,Writer,4,14.6,28.9,19.7,1.40,Medium,7.6,8.30,4.51,3.00,7.00,4.00,9.51,1.98,19.10,Risk,Hardworking,1.75,20.81,High,0-4,High AI,Struggler,2.14,Stable
441b73bb-1a87-4007-885f-52229b3721b5,Marketer,6,12.7,33.7,18.8,2.10,Medium,4.1,6.80,1.43,4.00,6.10,5.60,8.34,2.65,19.60,Stable,Hardworking,4.15,31.82,High,4-8,High AI,Struggler,3.24,Monitor
46d78066-3d53-47e2-9288-7f9abc12eed7,Marketer,17,7.6,21.4,23.8,0.60,High,7.9,6.10,1.29,2.00,3.70,3.20,10.00,2.82,4.50,Risk,Hardworking,1.86,28.16,High,16-20,Medium AI,Struggler,2.09,Stable
ec412d2b-2467-4a81-90fd-e875edcb0b1c,Analyst,5,8.3,16.0,30.7,1.20,Medium,7.2,11.80,0.77,1.00,4.50,2.90,10.00,1.93,3.50,Risk,Hardworking,1.48,19.28,High,4-8,Medium AI,Struggler,1.64,Stable
f29967c8-8912-457a-afff-f2ad7cbde439,Writer,3,10.5,25.3,23.5,1.20,Low,7.1,9.20,2.35,10.00,4.00,5.70,6.62,2.41,3.70,Risk,Developing,4.42,36.40,,0-4,Medium AI,Steady Worker,3.69,Monitor
e6a49e75-8014-4f7e-9264-9b7d442ce961,Manager,11,1.7,7.6,29.0,1.10,High,16.2,11.50,3.21,8.00,3.50,1.30,10.00,4.47,-10.20,Risk,Hardworking,0.52,44.71,High,8-12,Low AI,Struggler,2.18,Stable
6f313f03-332e-484f-a9d5-869c80892a59,Manager,4,3.5,11.1,31.4,0.10,High,11.8,7.00,1.30,7.00,2.40,1.30,10.00,3.17,-6.80,Risk,Hardworking,0.97,31.71,High,0-4,Low AI,Struggler,1.66,Stable
8cba026c-6550-49e5-a370-d45ad477c07a,Analyst,13,0.9,37.4,37.4,0.20,Low,2.2,12.50,4.43,8.00,2.00,9.00,2.70,41.56,-4.70,Risk,Developing,28.58,"1,539.09",Low,12-16,Low AI,Toxic High Performer,21.51,Critical
3c6ca882-3fa3-446b-8208-c92f3f306f06,Writer,19,11.8,28.5,19.2,1.40,High,1.9,2.30,0.20,2.00,7.10,4.80,10.00,2.42,31.30,Risk,Hardworking,2.79,24.15,High,16-20,Medium AI,Struggler,2.41,Stable
d158f349-d9c6-4c47-a1a6-3489403da73e,Analyst,18,12.9,27.5,26.8,1.90,Medium,9.5,9.90,0.57,6.00,4.10,2.20,10.00,2.13,1.10,Risk,Hardworking,2.59,21.32,,16-20,High AI,Struggler,1.51,Stable
e4c6fd9a-287a-4b7b-8b9b-cd29ca84101c,Marketer,6,17.7,71.2,21.7,0.50,High,9.2,2.80,3.00,5.00,5.70,7.90,4.96,4.02,16.50,Risk,Risky,20.26,81.10,Low,4-8,High AI,Star Performer,5.49,Critical
f3eb7b21-70f7-4ef2-a0aa-3ca186efa6b8,Manager,10,1.4,0.0,35.1,0.70,Medium,15.0,12.90,0.10,2.00,3.70,1.60,10.00,0.00,-9.40,Risk,Hardworking,0.00,0.00,High,8-12,Low AI,Struggler,0.48,Stable
08a005d7-74a8-4c62-bc78-2cf7d1fc3e13,Developer,15,15.8,42.4,12.8,2.10,Low,5.4,9.60,1.01,7.00,3.80,7.50,5.29,2.68,4.00,Stable,Efficient,13.62,50.73,Moderate,12-16,High AI,Star Performer,4.74,Monitor
2587e837-d8a9-4fff-9194-5c5dfdc555f6,Analyst,17,7.9,11.4,24.1,4.20,Low,4.7,5.60,0.38,1.00,4.80,6.80,5.80,1.44,13.70,Stable,Developing,3.26,24.88,Moderate,16-20,Medium AI,Steady Worker,3.88,Monitor
07ee28bb-ea84-4432-9db4-3777c1c1c251,Designer,17,1.3,0.2,29.5,0.80,Low,4.9,10.10,2.34,6.00,4.10,7.10,5.59,0.15,5.50,Risk,Developing,0.05,2.75,Moderate,16-20,Low AI,Steady Worker,3.51,Monitor
34a0df9b-7044-45c8-9104-65734d146075,Analyst,10,14.7,66.3,32.8,8.80,Medium,16.4,4.10,0.34,7.00,3.90,4.60,8.79,4.51,-1.00,Growth,Efficient,8.29,51.31,High,8-12,High AI,Toxic High Performer,3.55,Monitor
a6717fe9-daac-4586-b636-083ddf4c4aca,Marketer,16,21.6,44.9,19.4,9.10,Low,9.1,14.20,2.08,1.00,7.80,6.10,6.62,2.08,15.70,Overload,Risky,8.11,31.40,Moderate,12-16,High AI,Star Performer,3.68,Monitor
a0c924f3-139b-4f1b-ad61-65f3b9333588,Writer,18,4.7,26.0,17.5,7.70,Low,9.6,11.40,2.06,2.00,5.80,2.20,4.55,5.53,8.00,Growth,Developing,9.97,121.58,,16-20,Low AI,Steady Worker,4.51,Monitor
de1cf234-e36d-4c76-b3d1-d05df586bc80,Analyst,11,8.5,16.0,22.3,0.70,High,4.5,4.60,4.36,2.00,6.80,4.20,10.00,1.88,24.90,Risk,Hardworking,0.90,18.82,High,8-12,Medium AI,Struggler,2.01,Stable
49c572e6-ff3d-40d2-a06e-d7bf24127523,Developer,14,13.0,34.6,12.8,0.90,High,3.1,7.70,4.77,2.00,6.30,5.80,9.83,2.66,20.70,Risk,Hardworking,1.87,27.08,High,12-16,High AI,Struggler,2.86,Stable
4de7a0da-bfa2-413a-8a87-085caa5d487d,Marketer,11,7.2,17.6,29.7,2.00,Low,7.5,15.40,0.76,3.00,5.20,4.90,7.21,2.44,3.10,Stable,Hardworking,3.13,33.90,Moderate,8-12,Medium AI,Steady Worker,3.28,Monitor
b29fc890-08b8-482f-94f6-d9fd66f638b8,Marketer,8,12.5,33.5,19.3,1.80,High,7.6,11.90,2.39,8.00,2.70,3.20,10.00,2.68,-6.00,Risk,Hardworking,2.55,26.80,High,4-8,High AI,Struggler,2.03,Stable
e17033ea-25a0-4f38-8b14-f18b50173009,Developer,10,17.7,41.9,19.3,0.90,Low,6.9,7.30,5.36,2.00,4.80,5.00,7.13,2.37,9.80,Risk,Risky,3.82,33.20,Moderate,8-12,High AI,Toxic High Performer,3.31,Monitor
e91cf62b-ff0d-4f9f-a04a-8ec61bce238b,Manager,12,20.3,62.1,37.9,2.60,Low,10.3,1.90,3.02,3.00,2.20,7.40,5.68,3.06,-1.20,Stable,Risky,13.44,53.86,Moderate,8-12,High AI,Toxic High Performer,4.74,Monitor
42c5140f-a49a-4d9c-a827-861209b550a7,Manager,14,5.5,14.1,28.3,2.10,Low,8.3,7.20,0.10,10.00,3.20,5.50,6.78,2.56,0.50,Stable,Developing,3.04,37.81,Moderate,12-16,Medium AI,Steady Worker,3.64,Monitor
2a7c43bf-3e4c-4161-bbce-2b54f628bfbf,Manager,17,0.0,3.2,26.0,2.70,Low,11.4,9.30,1.39,4.00,3.90,6.60,5.94,0.00,-1.20,Stable,Developing,0.78,0.00,Moderate,16-20,Low AI,Steady Worker,3.20,Monitor
f3c6c4c5-c297-4384-9b27-da7befcc5151,Marketer,15,4.0,4.7,29.7,1.20,Medium,10.6,7.60,2.01,4.00,4.00,3.40,9.96,1.18,1.80,Risk,Hardworking,0.38,11.80,High,12-16,Low AI,Struggler,1.50,Stable
73879833-3741-4d78-b297-3646d8ad5da7,Developer,16,16.6,34.5,27.1,0.20,Low,1.0,5.50,4.60,5.00,6.40,4.80,7.28,2.08,25.50,Risk,Hardworking,3.52,28.55,Moderate,12-16,High AI,Struggler,3.09,Monitor
55302800-bc77-48c8-92d0-5552e9f5b3ce,Designer,14,9.8,45.5,17.3,3.10,High,10.1,9.80,0.07,6.00,4.80,7.90,8.69,4.64,4.10,Stable,Efficient,5.98,53.43,High,12-16,Medium AI,Toxic High Performer,4.62,Monitor
0ad48730-3b68-4e57-9aaf-79d6d2d05d0d,Analyst,5,14.0,34.0,15.6,0.70,Medium,6.6,6.40,1.61,7.00,4.10,5.40,8.47,2.43,7.50,Risk,Hardworking,3.98,28.67,High,4-8,High AI,Struggler,3.05,Monitor
bff68e1f-63d2-4fb9-874b-2c756e1b81b8,Manager,14,0.0,0.0,29.0,2.30,Low,9.5,11.60,1.30,2.00,4.20,6.40,6.11,0.00,-0.10,Stable,Developing,0.00,0.00,Moderate,12-16,Low AI,Steady Worker,3.09,Monitor
58c67b8b-3268-4cd3-9e78-17a094f73732,Developer,7,23.0,58.8,21.1,0.60,Medium,7.4,9.90,5.35,8.00,2.80,1.60,10.00,2.56,-3.30,Risk,Risky,2.73,25.57,High,4-8,High AI,Toxic High Performer,1.50,Stable
39b488d9-533d-4f3d-a498-92803e4f3c18,Manager,18,4.2,12.9,28.5,2.20,Low,12.6,11.10,3.58,4.00,3.20,4.70,7.37,3.07,-7.70,Stable,Hardworking,1.52,41.67,Moderate,16-20,Low AI,Struggler,3.43,Monitor
39a24274-e332-4e40-b93b-cdcf27a2b99d,Writer,14,16.7,36.8,23.4,1.10,Medium,10.8,10.90,3.69,7.00,5.50,1.80,10.00,2.20,5.80,Risk,Hardworking,2.32,22.04,High,12-16,High AI,Toxic High Performer,1.42,Stable
4f5f5881-7370-4563-aad1-21a82823c605,Developer,2,7.7,16.9,28.8,4.00,Medium,1.4,2.90,0.10,4.00,6.00,5.00,8.77,2.19,25.70,Stable,Hardworking,2.18,25.03,High,0-4,Medium AI,Struggler,2.75,Stable
3d29a956-83eb-4b6a-9562-daf585cd6dfc,Manager,19,7.4,18.5,17.1,6.50,Low,15.6,12.20,1.62,6.00,2.00,6.00,6.41,2.50,-17.80,Growth,Developing,3.77,39.00,Moderate,16-20,Medium AI,Steady Worker,3.88,Monitor
ea936c87-67e1-43ce-863e-65ea542df33c,Writer,20,8.5,7.1,23.8,9.00,Low,10.2,19.20,0.45,3.00,5.30,3.20,6.06,0.84,-2.90,Growth,Developing,1.85,13.78,Moderate,16-20,Medium AI,Steady Worker,2.48,Stable
4bea61fc-d0e1-4732-a8e9-df298f93ea32,Analyst,14,8.8,17.4,27.7,1.30,Low,5.1,6.80,0.11,3.00,4.50,5.60,6.70,1.98,10.60,Risk,Developing,3.83,29.51,Moderate,12-16,Medium AI,Steady Worker,3.46,Monitor
911e8649-86cd-47da-a92f-a21aa70372ce,Manager,8,0.0,3.5,33.2,0.50,Low,15.7,11.20,3.13,9.00,4.10,3.80,8.03,0.00,-6.40,Risk,Hardworking,0.37,0.00,High,4-8,Low AI,Struggler,1.73,Stable
98b02e07-8a97-49fe-b5cc-9f71f61dcb67,Analyst,13,9.7,28.2,20.0,2.00,Low,11.7,10.00,0.78,6.00,4.20,5.60,6.68,2.91,-0.70,Stable,Developing,5.83,43.52,Moderate,12-16,Medium AI,Steady Worker,3.84,Monitor
90ed7ad6-04ec-47a5-8132-a0774ecee032,Developer,8,9.9,29.2,15.1,3.30,High,2.7,8.10,2.16,2.00,4.10,6.10,9.61,2.95,9.70,Stable,Hardworking,2.48,30.69,High,4-8,Medium AI,Struggler,3.13,Monitor
e1d0a256-6a2b-4340-ae1d-11c582e1f751,Manager,11,8.0,21.5,24.5,3.80,Low,14.6,16.00,1.06,10.00,1.40,4.20,7.73,2.69,-23.60,Stable,Hardworking,3.22,34.77,Moderate,8-12,Medium AI,Steady Worker,3.02,Monitor
3e13c19f-752b-4499-97fb-08605676c359,Writer,14,15.8,37.8,10.7,1.70,Low,5.7,9.20,1.68,3.00,5.20,8.00,4.93,2.39,11.10,Risk,Developing,12.94,48.53,Low,12-16,High AI,Star Performer,4.88,Critical
b8db803d-172d-45e0-8a90-3293b33c559c,Manager,3,12.3,54.0,10.2,0.40,High,2.5,18.40,0.99,1.00,4.50,2.50,1.07,4.39,1.60,Risk,Efficient,424.96,410.30,Low,0-4,High AI,Star Performer,5.19,Critical
6ea3c5d9-3476-4e3c-ba38-0c28d7b12285,Manager,10,9.5,16.1,27.0,0.90,Medium,10.8,9.20,1.46,10.00,4.30,2.70,10.00,1.69,1.50,Risk,Hardworking,1.37,16.95,High,8-12,Medium AI,Struggler,1.49,Stable
ddf25681-ef40-43c4-8336-228af2bb6002,Analyst,9,7.8,28.3,27.8,2.50,High,6.4,7.60,0.48,8.00,6.30,2.50,10.00,3.63,17.50,Stable,Hardworking,2.69,36.28,High,8-12,Medium AI,Struggler,2.20,Stable
